timestamp,processing_time_ms,fps,optimization_active
1751878083.2910569,12.986421585083008,0.0,False
1751878083.5302632,14.892578125,0.0,False
1751878083.6039803,70.72162628173828,0.0,False
1751878083.6549404,12.570858001708984,0.0,False
1751878083.738588,80.59048652648926,0.0,False
1751878083.7638998,6.985187530517578,0.0,False
1751878083.8320317,67.1393871307373,0.0,False
1751878083.8596053,4.98509407043457,0.0,False
1751878083.9113894,50.78554153442383,0.0,False
1751878083.939717,6.36744499206543,0.0,False
1751878083.997139,56.28180503845215,0.0,False
1751878084.0174987,6.891727447509766,0.0,False
1751878084.057174,38.67602348327637,0.0,False
1751878084.073711,5.733728408813477,0.0,False
1751878084.1170616,40.35234451293945,0.0,False
1751878084.1344204,5.415678024291992,0.0,False
1751878084.168166,32.745361328125,0.0,False
1751878084.188618,3.991842269897461,0.0,False
1751878084.2136395,25.02155303955078,0.0,False
1751878084.2482657,0.0,6.575920111340413,False
1751878084.268402,20.136356353759766,6.575920111340413,False
1751878084.344366,4.952669143676758,6.575920111340413,False
1751878084.3771589,31.2654972076416,6.575920111340413,False
1751878084.4074576,0.0,6.575920111340413,False
1751878084.4427915,35.333871841430664,6.575920111340413,False
1751878084.4661083,0.0,6.575920111340413,False
1751878084.4973545,31.246185302734375,6.575920111340413,False
1751878084.5112529,0.0,6.575920111340413,False
1751878084.5425303,31.27741813659668,6.575920111340413,False
1751878084.5687475,0.0,6.575920111340413,False
1751878084.6059308,37.183284759521484,6.575920111340413,False
1751878084.6280372,3.0090808868408203,6.575920111340413,False
1751878084.6593082,31.270980834960938,6.575920111340413,False
1751878084.6875825,0.0,6.575920111340413,False
1751878084.7244012,36.818742752075195,6.575920111340413,False
1751878084.7461684,3.508329391479492,6.575920111340413,False
1751878084.7774382,31.26978874206543,6.575920111340413,False
1751878084.8065724,0.0,6.575920111340413,False
1751878084.8266954,20.123004913330078,6.575920111340413,False
1751878084.865516,1.5101432800292969,16.240619437536033,False
1751878084.8967648,31.248807907104492,16.240619437536033,False
1751878084.9060183,0.0,16.240619437536033,False
1751878084.9458742,38.5284423828125,16.240619437536033,False
1751878084.9715414,3.989696502685547,16.240619437536033,False
1751878084.9960833,23.565292358398438,16.240619437536033,False
1751878085.0414207,0.0,16.240619437536033,False
1751878085.0615683,20.14756202697754,16.240619437536033,False
1751878085.0894942,3.989696502685547,16.240619437536033,False
1751878085.1234791,32.01031684875488,16.240619437536033,False
1751878085.1527865,0.0,16.240619437536033,False
1751878085.1885788,35.79235076904297,16.240619437536033,False
1751878085.9470828,0.0,16.240619437536033,False
1751878085.9843643,37.28151321411133,16.240619437536033,False
1751878086.007036,3.0074119567871094,16.240619437536033,False
1751878086.0382845,31.24856948852539,16.240619437536033,False
1751878086.06874,0.0,16.240619437536033,False
1751878086.0898821,21.142244338989258,16.240619437536033,False
1751878086.1271245,0.0,16.240619437536033,True
1751878086.1685355,40.72999954223633,16.240619437536033,False
1751878086.1970453,0.0,7.501653052051868,True
1751878086.265283,66.25127792358398,7.501653052051868,True
1751878086.3014007,11.393308639526367,7.501653052051868,True
1751878086.353356,48.9659309387207,7.501653052051868,True
1751878086.3789928,0.0,7.501653052051868,True
1751878086.4102387,31.245946884155273,7.501653052051868,True
1751878086.4334803,0.0,7.501653052051868,True
1751878086.4707906,37.31036186218262,7.501653052051868,True
1751878086.493495,0.0,7.501653052051868,True
1751878086.5246725,31.177520751953125,7.501653052051868,True
1751878086.5516138,0.0,7.501653052051868,True
1751878086.5828602,31.246423721313477,7.501653052051868,True
1751878086.6088312,0.0,7.501653052051868,True
1751878086.6309388,22.107601165771484,7.501653052051868,True
1751878086.6682665,0.0,7.501653052051868,True
1751878086.699528,31.261444091796875,7.501653052051868,True
1751878086.7312057,0.0,7.501653052051868,True
1751878086.7639513,32.7455997467041,7.501653052051868,True
1751878086.787077,2.5093555450439453,7.501653052051868,True
1751878086.8272722,40.19522666931152,7.501653052051868,True
1751878086.852234,3.9777755737304688,15.380596330779865,True
1751878086.8713074,18.118858337402344,15.380596330779865,True
1751878086.9069843,2.0117759704589844,15.380596330779865,True
1751878086.9382615,31.277179718017578,15.380596330779865,True
1751878086.9646573,0.0,15.380596330779865,True
1751878086.9836845,19.027233123779297,15.380596330779865,True
1751878087.0201974,0.0,15.380596330779865,True
1751878087.0514503,31.25286102294922,15.380596330779865,True
1751878087.078895,0.0,15.380596330779865,True
1751878087.1145597,35.66455841064453,15.380596330779865,True
1751878087.1515303,0.0,15.380596330779865,True
1751878087.1717112,20.180940628051758,15.380596330779865,True
1751878087.2088401,0.0,15.380596330779865,True
1751878087.25364,44.7998046875,15.380596330779865,True
1751878087.2833943,0.0,15.380596330779865,True
1751878087.3075557,24.161338806152344,15.380596330779865,True
1751878087.3497875,0.0,15.380596330779865,True
1751878087.3849363,19.52075958251953,15.380596330779865,True
1751878087.4073327,5.007505416870117,15.380596330779865,True
1751878087.422961,15.628337860107422,15.380596330779865,True
1751878087.4655032,0.0,16.173691468128492,True
1751878087.5006628,35.15958786010742,16.173691468128492,True
1751878087.5241432,4.014730453491211,16.173691468128492,True
1751878087.5553918,31.24856948852539,16.173691468128492,True
1751878087.5762806,5.899190902709961,16.173691468128492,True
1751878087.609478,32.21917152404785,16.173691468128492,True
1751878087.6291008,0.0,16.173691468128492,True
1751878087.6492395,20.13874053955078,16.173691468128492,True
1751878087.6858943,0.0,16.173691468128492,True
1751878087.7171443,31.25,16.173691468128492,True
1751878087.7423995,0.0,16.173691468128492,True
1751878087.7640512,21.651744842529297,16.173691468128492,True
1751878087.8002417,5.010128021240234,16.173691468128492,True
1751878087.8314943,31.252622604370117,16.173691468128492,True
1751878087.8658986,7.450342178344727,16.173691468128492,True
1751878087.9134254,47.52683639526367,16.173691468128492,True
1751878087.9348164,1.512765884399414,16.173691468128492,True
1751878087.98683,51.026105880737305,16.173691468128492,True
1751878088.0239234,0.0,16.173691468128492,True
1751878088.0622058,22.621631622314453,16.173691468128492,True
1751878088.0882175,0.0,16.058729185754327,True
1751878088.1148996,26.682138442993164,16.058729185754327,True
1751878088.155993,0.0,16.058729185754327,True
1751878088.191676,35.68291664123535,16.058729185754327,True
1751878088.2165718,1.5091896057128906,16.058729185754327,True
1751878088.247833,31.261205673217773,16.058729185754327,True
1751878088.2758486,0.0,16.058729185754327,True
1751878088.3110528,35.204172134399414,16.058729185754327,True
1751878088.3339431,3.5305023193359375,16.058729185754327,True
1751878088.3727682,38.825035095214844,16.058729185754327,True
1751878088.393117,3.985166549682617,16.058729185754327,True
1751878088.4173996,23.274660110473633,16.058729185754327,True
1751878088.4547684,0.0,16.058729185754327,True
